;20180828.jpg;Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Reconocimiento oficial  El Gobierno admite que la economía caerá 1% y le pide US$ 3.000 millones al EMI  Después de idas y vueltas, el ministro Nicolás Dujovne aceptó el nivel de la baja de la actividad previsto para 2018. Loatribuyó a la sequía y señaló que el crecimiento para el año que viene será de 1,5%. El desembolso acordado con el  Fondo llegará en septiembre. El titular de Hacienda dijo que “la economía se verá afectada por la incertidumbre que genera el reciente escándalo de corrup ción”. Ayer, el BCRA vendió 210 millones  de dólares para contener a la divisa p8  El dólar va, pero ¿hasta cuándo?  INSTAGRAM desd 0  El último partido en San Antonio. Fue el 22 de abril. Un saludo final y un anticipo de la despedida.  Alos41 años, y por Twitter, Manu Ginóbili anunció su retiro del básquet profesional. Lo hizo después de 23 años de carrera, y de haber sido campeón olímpico y ganado cuatro títulos en la NBA. El mundo del deporte se rindió a sus pies. p.36  EL ESCÁNDALO DE LAS COIMAS  Crean un fondo para atenuar el impacto de los sobornos en la obra pública  Através de un fideicomiso, el Gobierno tomará préstamos de bancos y los distribuirá entre los seisconsorcios a cargo de corredores viales, otorgados mediante el esquema de Participación Público Privada. Por ahora hay tres adjudicatariasinvolucradasen el caso de las coimas. 6  Habrá reintegro de IVA alos turistas  La devolución será total y regirá desde octubre para pagos con tarjeta de crédito. Es para atraer alosargentinos. P28  115.000 CASOS NUEVOS POR AÑO  Plan nacional para detectar y tratar algunos tipos decáncer  Lo presentó el Instituto Nacional del Cáncer. Hará hincapié en los de mama y colon, entre Otros. P.26  LA NEGOCIACIÓN SALARIAL  Conflicto docente: compás de espera universitario y paro en Provincia  La reunión entre el Gobierno y los gremios docentes universitarios pasó a un cuarto intermedio hasta mañana, un día antes de la marcha convocada porlos sindicatos. Por primera vez el Ministerio de Educación admitió que la oferta del 15% había quedado “fuera del contexto económico”, lo que evitó  que la negociación fracasara. Por su parte, hoy arranca en Provincia un nuevo paro, esta vez de tres días, en rechazo a la última oferta de Vidal. Con esta medida, los chicos de las escuelas bonaerenses completarán catorce díassin clases en loque va del año por huelgas docentes. TEMA DEL DÍA P.3  Del Editor  Un político necesario en cualquier lado  17  REPUBLICA ARGENTINA, AÑO LXXI! N' 26.124 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 62. 
;20180829.jpg;Tema del día o Más derivaciones de la corrupción con la obra pública K  Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Unempresario pagó una  coima de $ 4,5 millones alos  Kirchner y le dieronrecibo  Esuno de los directivos arrepentidos, quien lo declaró a la Justicia. Le pidieron 4.530.000 pesos para agilizar los pagos de una obra para Vialidad Nacional. Le entregó la coima en persona a  Ernesto Clarens, el financista delos Kirchner. Éste, a cambio, le dio una factura de la constructora de Lázaro Báez por un trabajo de movimiento detieTras que nunca se había hecho. p3  Un paso secreto por el río Creen que Clarens usó un puerto sin controles para trasladar plata a Uruguay  INESTABILIDAD FINANCIERA  Pese aqueel Banco Central vendió US$200 millones, el dólar quebrólos $ 32  En otra jornada complicada, el dólar llegó al pico de $32,14 para terminar cerrando en $32,05. En dos días, el Banco Central se desprendió de  US$ 410 millones, pero no le alcanzó para contenerlo. En los mercados, quieren saber cuál es la disponibilidad de fondos para el 2019. pio  , Después del fuego. El Teatro  Alvear, con su deterioro, que ayer agravó un incendio.  Es la segunda sala del complejo teatral público de la Ciudad. Tenía problemas de electricidad, una lona como techo y debió cerrar en 2014. Pero no hay planes para reactivarlo. Ayer, se quemaron colchones de gente que dormía en la puerta. P.34  Reunión. Negociación en Casa Rosada.  EL CONFLICTO EDUCATIVO  Macri recibió a los rectores y buscan una solución para la Universidad  El Presidente se reunió con ellos en la Casa Rosada. Le plantearon la cuestión salarial y la falta de presupuesto para la universidad pública. Acordaron buscar una salida con un 15% de aumento como piso. p.26  Paro fuerte en Provincia  El gobierno de Vidal admitió que el 50% de los docentes ayer no concurrió a trabajar  INSEGURIDAD VIAL  Motociclistas en peligro: 3 de cada 10 no usan casco  oselo ponen mal  Así lo indica un estudio de la Federación Internacional del Automóvil, hecho en Capital, Provincia y otros distritos importantes del país. Observaron a más de 6.000 motociclistas y un tercio se ponía en riesgo al no usar casco, llevarlo suelto o tenerlo abollado, lo que le resta efectividad en caso  de accidente. En el Interior se detectan máscasos deimprudencia queen territorio metropolitano. El 38% de las muertes por accidentes viales se produjo con motos. Para los especialistas la cifra es preocupante y piden más controles. Sólo el año pasado fallecieron de este modo 1.785 personas. P.28  Del Editor  Héctor Gambini  San Martín conoció El Calafate, pero en privado  17  REPUBLICA ARGENTINA, AÑO LXXIII N' 26.125 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 62. 
;20180830.jpg;ClarínX  Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Tema del día o Otra jornada de inestabilidad cambiaria e incertidumbre  El FMI reafirmó el apoyo a Macri, pero el dólar subió igual a $ 34,40  En un comunicado, la directora Christine Lagarde dijo que el organismo va a“reexaminar” el programa económico. Fue porque Macri, en la mañana, pidió en un breve e inesperado mensaje que el Fondo acelere los desembolsos del 2020 durante el 2019. En esa  línea, Dujovne dijo que el Gobierno va abajar el déficit más allá del 1,3% comprometido. Sin embargo, la demanda de dólares fue fuerte durante toda la jornada y lo hizo superarlos $ 34. Hubomuchos minoristas que multiplicaron las ventas de los bancos. p3  Desconcierto oficial y rumores sobre cambios Interna en el Gobierno por el riesgo que asumió Macri al exponerse en el video.  La CGT llamó a un paro para el 25 de septiembre Será sin movilización y por 24 horas. Los gremios K lo empezarán el día anterior.  Alegría millonaria. Borré celebra el 2” junto a Palacios (su autor) y Nacho Fernández.  River fue implacable y dejó en el camino a Racing  Golpeó en los momentos precisos, ganó 3-0 en el Monumental y se clasificó para cuartos de final de la Libertadores. Pratto, Palacios y Borré hicieron los goles. Enzo Pérez provocó a Centurión y los expulsaron. Ahora enfrentará a Independiente. p.38  UN FALLO DETERMINANTE  Una Cámara declaró que  los delitos de corrupción son imprescriptibles  Loresolvió la Sala IV de Casación en la causa IBM-DGI, que viene de la época de Menem. Se estima que el fraude fue de US$ 120 millones. El fallo sienta jurisprudencia y las causas por corrupción no se podrán cerrar por atraso en los juicios. Pero no incluye las causas del pasado. p12  CUADERNOS Y COIMAS K  Citana Cristina y atres camporistas Ella deberá ampliar su defensa en  casos hasta 2003. También llaman a Larroque, Ottavis y De Pedro. p:14  RECLAMO EN EL CENTRO PORTEÑO  La marcha por la Universidad arrancó con una decena de tomas  Liderados por gremios kirchneristas y otros de sectores de izquierda, los docentes universitarios marcharán hoy  del Congreso a Plaza de Mayo en reclamo por salarios. El Gobierno ofreció una suba cercana al 21% entre marzo y diciembre, pero la oferta fue rechazada y las negociaciones conti nuarán mañana. Ayer, al menos diez centros de estudiantes de universidades públicas de la Ciudad y del Interior ocuparon centros de estudios como ejercicio previo a la protesta. También hubo tomas de grupos militantes en los colegios secundarios Carlos Pellegrini y Nacional Buenos Aires. p.28  Del Editor  Ricardo Roa  Eljuez Melazo, candidato aNetflix  Pz  REPUBLICA ARGENTINA, AÑO LXXIII N' 26.126 PRECIO EN LA C.A.B.A. Y GBA CON ZONAL: $ 43,00 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN LA PAGINA 66. 
;20180831.jpg;: Un toque de atención para AD la solución argentina de los problemas argentinos  Viernes 31.08.2018  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Arrancó mal y perdía contra Libertad en E ri peros unataqueletal. Ganó 4-2, pasó a cuartos definaly severáal  ni e eno: n ya ró la clasificat  Tema del día o El dólar llegó a superar los $ 40 en otra jornada de tensión cambiaria  Preparan un plan para achicar más el déficit y subirían las retenciones  El ministro de Hacienda, Nicolás Duvas para controlarla suba del dólar.  DelEditor  jovne, viajará el lunes a EE.UU. para rTeunirsecon directivos del FMI. Buscará cerrar la renegociación del acuer Aumentarían retenciones al agro y a la minería para incrementar el ingreso de dólares. También achicarían la  Martín Redrado “Lo urgente ahora es  do que Macri anunció el miércoles. Es estructura de ministerios. Ayer, el dóLa realidad estabilizar el precio  un plan para llevar el déficit lo más lar volvió a subir fuerte y cerró en s E A ¡ cerca posible del 0%. Pedirá que el $ 39,78. La tasa trepó al 60% y el riesgo impone cambios e dólar y Con EMI" Banco Central pueda usar más reserpaís llegó a un récord de 762 puntos. p.3 P2 el acuerdo con e  MARIO QUINTEROS  37 Bajolalluvia. La marcha por Avenida de Mayo fue masiva pese al mal tiempo.  La marcha universitaria copó el centro dela Ciudad  Docentes y estudiantes de la universidad pública, con apoyo de gremios y partidos opositores, marcharon del Congreso a Plaza de Mayo. Pidieron mayor aumento en la paritaria y más presupuesto. Hoy retoman la negociación con el Gobierno. p.30  DESDE MAÑANA  Sin tarifa mínima por una resolución  quecuesta $460 se podrá conseguir a  . . oficial, las principales empresas de $188. Y la ruta a Córdoba pasa a $ 380, Micros low cost: ómnibus de larga distancia lanzan en lugar de los $ 950 actuales. Las mepasajes hasta desde esta medianoche ofertas para jores ofertas rigen sólo para compras 0, ” viajar a los principales destinos de la online, con más de 30 días de antici75 % mas bar atos Argentina. Los descuentos promedian — pación. Habrá cupos limitados por co un 55% y llegan hasta el 75%. Con estas promociones, un pasaje a Rosario  che. Se busca competir con los nuevos vuelos baratos. p.32  para todo el país  LA CAUSA DE LOS CUADERNOS  El empresario Pescarmona se ofreció como arrepentido por pagosilegales  El directivo declaró ante el fiscal Stornelli a raíz de los aportes que hizo Valenti, un gerente de Impsa detenido y aceptado como imputado colaborador. Eljuez Bonadio decidirá si homologa el pedido. Además, José López detalló el esquema de coimas K en la obra pública. p16  DESPUÉS DEL RETIRO Manu, elídolo de SanAntonio  Conel“Manu Ginóbili Day”, la ciudad texana homenajeó al argentino que se ganó su corazón. p49  REPUBLICA ARGENTINA, AÑO LXXIII N' 26.127 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 70. 
;20180901.jpg;<Ñ Justina lo hizo Elexilio delos músicos INIA REIS  La orquesta quellegóde MESE Venezuela porel chavismo M3  Vuelve a la tele”, y a la comedia  ara  13 pias  Hasta sr RR SCS  / . 3 ] , , AS "> 77  Nicol2s Cabré habló le sú propia infancia.  A  El plan de Macri para superar la inestabilidad financiera DECISION DE LA JUSTICIA  Avanzan conretenciones — Lueropodrá  presentarse  atodas las exportaciones o y elachiquede ministerios ::::::::"  emplazaría Fernando Haddad. p.30  El plan del Gobierno que Dujovnevaa  ro.El BCRA ofertó US$ 675 millones y OS renegociarcon el FMI incluirá lasuba  vendió250 para bajar el dólar a$3799. oa  de retenciones al agro, la minería, la El lunes, Macri anunciaría la reduc, ——=  industria y otras exportaciones. El fición de varios ministerios pero sosten¿Sólo tormenta o algo nal de la semana trajo alivio financie dríaa Peña comojefe de Gabinete. p4 Mas que una tormenta?  DAVID FERNANDEZ  En el andén. Pedro no abandona su sonrisa.  ESCÁNDALO EN FORMOSA  Mafia de los importadores: dos presos ligados a Insfrán  Eljuez Gustavo Meirovich allanó dosoficinas del gobierno de Formosa para secuestrar información vinculada con importaciones falsas. Arrestó a dos empresarios einvestigan al gobernador. p.24  A UN MES DE LA TRAGEDIA  Hay 264 escuelas . _ cerradas en Moreno Los pasajeros del subte Blo vana extrañar desde la explosión Pedro Kalaydjian es el guarda de la línea que une el Bajo con Villa Urquiza. Se hizo popular por su “buena onda” y sus frases Controlan instalaciones de gas y amables por el sistema de sonido. “Buen retorno a sus hogares”, fue uno de sus clásicos. Ayer se jubiló y ya lo extrañan. p.53 70.000 alumnos no tienen clases pa2  REPUBLICA ARGENTINA, AÑO XIII N' 26.128 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 85,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 70. 
;20180902.jpg;Moda en japonés  Mano a mano > La revolución  San Lorenzo y River__ 4 : A que lidera Kenzo  REVISTA VIVA  Igualarón 1-1 y llevan cuatro partidos  sin triunfos  DEPORTIVO  Elgrito. QM terminó con el invicto de Al  Cambios en el Gobierno para superar la inestabilidad financiera  Macrile recorta el poder a Peña y reduce 10 ministerios a secretarías  FERNANDO DELA  En una extensa reunión en Olivos, juntoa Vidal y Rodríguez Larreta, el Presidente decidió que Quintana y Lopetegui dejen de auditar al resto de los ministerios. Son los vicejefes de Marcos Peña. Resta definir si quedan en otra función o sevan. También reducirá a secretarías las carteras de Trabajo, Salud, Ciencia, Energía, Turismo, Agricultura, Ambiente, Modernización y Cultura. Podría haber más cambios. p.8  Dujovne y Melconian | en la ola de rumores  Macri consultó a su amigo economista y alimentó las versiones. p.10  cardo  La búsqueda de volver E 7 N agenerar confianza He _. el  P3 Anochecer de un sábado agitado. Nicolás Dujovne, ayer, al salir de la Quinta de Olivos donde avanzó con el plan que le llevará al FMI.  CAUSA POR CORRUPCIÓN CIRUGÍA ANTICONCEPTIVA  Esla isla donde Cristina hizo una misMOHAMEDSALAH teriosa escala de 13 horasen2013. Y es “ > ¡ Los cuadernos y la un paraíso fiscal donde aparecieron Amo a la Argentina Los hombres eligen  ruta del dinero K cuentas de empresasde Lázaro Báez y yme gustan Messi cada Vez más se cruzan en las sus hijos. El detenido constructor Cary Maradona” las vasectomías  los Wagner hizo giros del dinero de las coimas de los cuadernos quetermiDEPORTIVO Lo hacen para no tener más hijos  . islas Seychelles han en algunas de esas cuentas. p.18 y liberar a la mujer de ese rol. p.38  REPUBLICA ARGENTINA, AÑO LXXIII N' 26.129 RECARGO ENVIO AL INTERIOR: $ 700 RECARGO IMPRESION DIGITAL: $ 7,00 URUGUAY: $U 110,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 54.  
;20180903.jpg;ClarínX  Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Tema del día + La crisis cambiaria  Anuncian medidas económicas y posterganlos cambios en el Gabinete  En otrajornada intensa en Olivos, los rumores acerca de modificaciones en el elenco ministerial estuvieron a la orden del día. Hasta el cierre, ninguno se había confirmado. Sonaron Prat Gay a Cancillería, Melconian a Hacienda, Sanz a Defensa y Lousteau a Educación. Fueron relegados Quintana y Lo petegui, debilitando asía Marcos Peña. Previo a su viajea Washington para reunirse con el FMI, Dujovne anunciará suba de retenciones a exportaciones y freno de la baja de aportes patronales. Analizan un impuesto a los viajes al exterior y cambios en el Monotributo. Hablaría Macri. p3  Carrió, en rebeldía  Primero rechazó la salida de Quintana y Lopetegui. Y después contradijo la política de retenciones.  Ricardo Roa  La política no está ala altura de la grave crisis ra  A | El primer gol. Pavón define cruzado y completa un veloz contraataque.  GERMÁN GARCÍA ADRASTI  Amplio triunfo para alimentarla ilusión del tricampeonato  Boca goleó 3-0 a un Vélez lleno de jóvenes, en una Bombonera repleta. Pavón, Cardona de penal y Villa, los autores de los goles. El Mellizo cumplió cien partidos como técnico en el club, y dejó en el banco a Mauro Zárate. DEPORTIVO  ANTE EL JUEZ BONADIO Cristina Kirchner y De Vido vuelven adeclararen lacausa delos cuadernos  La ex presidenta presentará un escritoen Comodoro Py y una vez más se negará a responder preguntas. El juez la volvió a citar porque acumula nuevas pruebas tras el testimonio delos arrepentidos. El ex ministro declarará por videoconferencia. p14  CONURBANO VIOLENTO  Fuerte Apache, del auge delosrobosal alza del narcotráfico  Cambió la modalidad del delito, y muchos ladrones ahora son “transas”. Radiografía de un barrio en jaque. p38  TRANSMISIÓN DE MADRE A HIJO  Por desconocer que tienen el virus nace un bebé con VIH porsemana  Elaccesoa los estudios y a los tratamientos es gratuito, pero hay gente que queda fuera del sistema. Esa esla razón, según los especialistas, de que la transmisión de madre a hijo se mantenga cercana al 5%, lejos del ob jetivo fijado en un 2%. Según estadísti cas del Ministerio de Salud de la Na ción, un 30% de quienestienen el virus no lo sabe. Advierten que escomún que el chequeo se le haga sólo a la embarazada, y no a su pareja, que puede transmitir el virus. Unas 6.500 personas fueron diagnosticadas en 2017. El 96% de los contagios seda por no usar preservativo. p.30  Silvia Fesquet  Esas frases que hicieron historia  P2  REPUBLICA ARGENTINA, AÑO LXXI! N' 26.130 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 54, 
;20180904.jpg;ClarínX  A  Tema del dí  El ministro llevó a Washington un paquete de medidas anunciadas antes de partir. Comprende suba de retenciones, ajuste del gasto público para llegaraceroen 2019, baja en la inversión en obra pública y una disminución en los subsidios al sector privado. Al mismotiempo, para compensar el ajuste,  e Los mil días de Macri Escribe Rosendo Fraga p.24 e Déficit político  en las horas difíciles Escribe Eduardo van der Kooy pm  El nuevo programa económico  Retenciones y déficit cero,  el plan que le presenta hoy Dujovne al FMI  sereforzará la AUH con dos bonosen septiembre y diciembre y habrá aumentos en planes sociales. Acambio pedirá al Fondo que lleguen más desembolsos que los previstos el próximoaño. En un mensaje al país, Macri habló de “crisis” y “emergencia” y confirmó la reducción del Gabinete. p3  DelEditor  Ricardo Roa  Macriordena la economía, le quedalo político »z  200 AÑOS DE HISTORIA DE BRASIL Indignación y ola de críticas en Río por elincendio del Museo Nacional  El mayor museo del país carecía de un sistema de protección contra el fuego. Y los bomberos no tenían agua suficiente para apagarlo. Se perdieron piezas de valor incalculable. pag  Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Macri ayer. “Después de mi secuestro, estos fueron los peores 5 meses de mi vida! dijo.  GERMÁN GARCÍA ADRASTI  ElPersonaje  CRISTINA KIRCHNER  Ajuicio oral el Z6 de febrero  Espor la corrupción en Vialidad, y el primero con fecha fijada. p16  DOCENTES UNIVERSITARIOS  El Gobierno ofreció 25% de aumento y están más cerca  de unacuerdo  Después de medio año sin consenso, la suba propuesta ayer por 8 meses, con cláusulas de revisión en diciembre y febrero, no fue rechazada por los gremios. La discutirán en asambleas. El viernes, nueva reunión. p28  PODRÍA QUEDAR LIBRE EN 20 MESES  Para los jueces mató al rugbier sin querer: menos de 4años de cárcel  Según el fallo, Julieta Silva cometió “homicidio culposo agravado” y mató por accidente a Genaro Fortunato porque manejaba sin sus anteojos. Cumplirá la condena en su casa.  El fiscal apelará la sentencia. p.26  REPUBLICA ARGENTINA, AÑO LXXII! N' 26:131RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 58. 
;20180905.jpg;ClarínA  Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Tema del día + Gestiones para calmar la inestabilidad financiera  Respaldo clave de Trump a Macri en medio de la negociación con el FMI  El presidente de EE.UU. lo llamó por teléfono y hablaron 15 minutos. Luego la Casa Blanca emitió un comunicado en el que Trump resaltó “el liderazgo” de Macri y declaró que “está haciendo un trabajo excelente frente a la situación económica”. Ayer, Dujovne se reu nió con el titular del Tesoro y con la directora del FMI, Christine Lagarde. El organismo dijo que hubo “avances” pero el ministro calculó que el aval llevará un par de semanas. El dólar pasó los $ 40, pero cerró a$39,69. Volvió a bajar la Bolsa y a subir el riesgo país. P.3  Del Editor  Fernando Gonzalez  La política debe dejar de bailar sobre el Titanic  PEDIDO DE LA OPOSICIÓN  Los gobernadores del PJ y Massa quieren que el Presidenteles muestre el plan  Se reunieron con el líder del Frente Renovador y reclamaron una reunión con Macri. Pretenden saber el valor del dólar, el nivel de la deuda, elimpacto en los precios y cómo siguela inversión pública. Mientras tanto, negocian la posibilidad de aprobar el Presupuesto 2019. p12  Í Infierno. Del Potro saluda tras ganar en Nueva York, con 37* de temperatura.  Del Potro sueña con el torneo que másle gusta  Elargentino derrotó en 4 sets al estadounidense John Isner. Y como en 2017 pasó a las semifinales del Abierto de EE.UU., el Grand Slam que ganó en 2009 y donde lo tratan como a un hijo pródigo. El suizo Roger Federer ya quedó eliminado. p.36  EFECTO DEVALUACIÓN  Con dos aerolíneas “low cost” suman vuelos al Interior  Norwegian ahora ofrece pasajesida y vuelta entre la Capital y seis ciudades del Interior desde $699. Jet Smart, propiedad de un fondo estadounidense, ya opera en Chile y comenzará a vender los viajes de cabotaje en nuestro paísen los próximos meses. Com petirán con Flybondi, que fue la primera en ingresar en este mercado, en enero. Y que alcanzó en agosto un récord de 190 mil tickets vendidos. Ante este panorama, las aerolíneas tradicionales y las empresas de micros también lanzaron rebajas. p.26  5,7% EN JULIO  La producción industrial cayó por tercer mes seguido  Refleja el impacto de la devaluación y la inflación. p.7  OBRAPÚBLICA El brillo de la Avenida de Mayo Están restaurando la fachada de 10  edificios históricos, los comercios y una cúpula incendiada. P32  INSEGURIDAD  Seguidilla de asaltos violentos alos jubilados en Lanús  Los vecinos se organizan para  prevenir y enfrentarlos. p.34  REPUBLICA ARGENTINA, AÑO LXXIIIN" 26132 -RECARGO ENVIO AL INTERIOR: $ 6,00RECARGO IMPRESION DIGITAL: $ 6,00,  URUGUAY: $U 60,00 PRECIO DE LOS OPCIONALES, EN EL INDICE DE LA PAGINA 62. 
;20180906.jpg;Un toque de atención para la solución argentina de los problemas argentinos  BUENOS AIRES, ARGENTINA PRECIO: $ 40,00  Tema del día o El Banco Central le puso un freno a la suba del dólar  Dujovne dijo que podrían llegar fondos extras del FMI para la Argentina  El ministro hizo una evaluación positiva de su reunión en Washington con la directora del FMI. Descartó un préstamo del Tesoro de EE.UU., pero admitió queel monto del desembolso del orga nismo financiero podría superar los  US$ 50.000 millones iniciales. Ayer ba jó el dólara $ 39,25 luego de una inter vención sorpresiva del Banco Central.  Subió la Bolsa y bajó el riesgo país. p.3  DelEditor  Macri setraba asímismo  PRESIÓN TRIBUTARIA  Sólo uno de los padres tendrá posibilidad de deducir al hijo en Ganancias  A partir de este año, y en forma retroactiva, se limita la deducción de los hijosen el impuesto a las Ganancias. Sólo uno de los padres podrá hacerlo al 100%. O deberá hacerlo cada uno pero al 50%. De hecho, es un aumento de la presión impositiva sobre los contribuyentes. po  Temora una epidemia. La policía de Nueva York, en el traslado de un pasajero.  EFE  ? 5 k Un avión en cuarentena en pleno Nueva York  Una nave de la compañía Emirates llegó al aeropuerto Kennedy con 19 pasajeros enfermos. Las autoridades de EE.UU. les impidieron el ingreso y revisaron a unas 100 personas. Al final, los enviaron a un hospital. Se trataría de una gripe. p.20  MARIO ABDO BENÍTEZ  Paraguay, en una crisis con Israel  El presidente corrió su embajada de Jerusalén a Tel Aviv. Y Netanyahu cerró la de su paísen Asunción. p16  EN THE NEW YORK TIMES  Carta anónima de un funcionario de Trump con críticas feroces  Dijo que es la “resistencia interna” a la gestión del presidente de EE.UU. paa  ESTADÍSTICA MUNDIAL  El país ya está entre los 20 más sedentarios  Quedó en el puesto 18 entre 160 países, de acuerdo a un informe de la Organización Mundial de la Salud. El 41,6% de los argentinos realiza actividad física insuficiente. Las mujeres (45,3%) son más sedentarias que los varones (37,6%). La consecuencia es  que la Argentina tiene uno de los índices más elevados de Sudamérica en obesidad. Los expertos recomiendan hacer 150 minutos moderados por semana 075 minutos de ejercicios fuertesen el mismo lapso. América Latina tiene la peor marca del planeta. p.29  EN VARIOS BARRIOS DE LA CIUDAD Sacanlos adoquines delas avenidas y se desató una polémica  Algunos vecinos se oponen por la pérdida del patrimonio histórico. p.30  REPUBLICA ARGENTINA, AÑO LXXIIIN' 26.133 PRECIO EN LA C.A.B.A. Y GBA CON ZONAL: $ 43,00 RECARGO ENVIO AL INTERIOR: $ 6,00 RECARGO IMPRESION DIGITAL: $ 6,00 URUGUAY: $U 60,00  PRECIO DE LOS OPCIONALES, EN LA PAGINA 62. 
